Price,Open,High,Low,Adj Close,Volume,Log Returns,Price Change,target
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,59313300,-0.007948653293047676,-1.0866546630859375,0
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800,-0.0010042223136041864,-0.1366729736328125,1
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,183564900,0.07893944622909929,11.17333984375,1
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000,0.09709745318946535,15.009994506835938,1
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,187425900,0.025622441945055478,4.2100067138671875,0
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,98735700,-0.019537882465358328,-3.220001220703125,1
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900,0.06377098448424992,10.746658325195312,1
2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500,0.0622723727366544,11.176666259765625,1
2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600,0.03297682427747412,6.2066650390625,1
2020-11-27,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,112683300,0.02028074420821668,3.9199981689453125,0
2020-11-30,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189009300,-0.03149318478843732,-6.0533294677734375,1
2020-12-01,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,120310500,0.029784568093447848,5.720001220703125,0
2020-12-02,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,143327100,-0.02763741793314288,-5.313323974609375,1
2020-12-03,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,127656000,0.04227093212295058,8.186660766601562,1
2020-12-04,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,88203900,0.009493325730045684,1.88665771484375,1
2020-12-07,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,168929100,0.068886056292822,14.240005493164062,1
2020-12-08,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,192795000,0.012573321033348567,2.7066650390625,0
2020-12-09,217.89666748046875,218.10667419433594,196.0,201.4933319091797,213873600,-0.07241913725041024,-15.133331298828125,1
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600,0.03668958724599977,7.529998779296875,0
2020-12-11,205.00332641601562,208.0,198.93333435058594,203.3300018310547,139425000,-0.027615591895456065,-5.693328857421875,1
2020-12-14,206.3333282470703,214.25,203.39999389648438,213.27667236328125,156121800,0.04775997018342951,9.946670532226562,0
2020-12-15,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,135214500,-0.010337277993335172,-2.1933441162109375,0
2020-12-16,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,126287400,-0.016688013184044656,-3.4933319091796875,1
2020-12-17,209.39666748046875,219.60667419433594,206.5,218.63333129882812,168810300,0.05183107739238726,11.0433349609375,1
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,666378600,0.05790353852575241,13.033340454101562,0
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,174135900,-0.06715493498509616,-15.046676635742188,0
2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000,-0.01475762913420309,-3.1733245849609375,1
2020-12-23,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,99519000,0.00876920991536227,1.8799896240234375,1
2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,68596800,0.024149533626973363,5.263336181640625,1
2020-12-28,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,96835800,0.0028971067347807124,0.6399993896484375,1
2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,68732400,0.0034595328945027123,0.7666778564453125,1
2020-12-30,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000,0.04232058232357712,9.596664428710938,1
2020-12-31,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,148949700,0.015552413007484785,3.6299896240234375,1
2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.03358173995604568,8.033340454101562,1
2021-01-05,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,96735600,0.007290726849836652,1.779998779296875,1
2021-01-06,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,0.027994766442436515,6.9566650390625,1
2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,0.07644846869014829,20.020004272460938,1
2021-01-08,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,225166500,0.07548123816080572,21.32666015625,0
2021-01-11,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,177904800,-0.08144231364811663,-22.943328857421875,1
2021-01-12,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100,0.046075003355075396,12.75,1
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500,0.00583390055163722,1.65667724609375,0
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900,-0.011074621019438693,-3.136688232421875,0
2021-01-15,284.0,286.6333312988281,273.0333251953125,275.38665771484375,116332800,-0.02254816438492551,-6.279998779296875,1
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000,0.022015499815695144,6.1300048828125,1
2021-01-20,286.2466735839844,286.5,279.09332275390625,283.48333740234375,76997700,0.00696170884124915,1.9666748046875,0
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300,-0.006440854103183227,-1.82000732421875,1
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,60199500,0.0019507385857471659,0.54998779296875,1
2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200,0.039555086200732226,11.386688232421875,1
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800,0.002596544878530684,0.763336181640625,0
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000,-0.021669174678462418,-6.30999755859375,0
2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000,-0.033811459334112025,-9.576690673828125,0
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400,-0.051455133708131096,-13.966644287109375,1
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200,0.05668432585298431,15.426666259765625,1
2021-02-02,281.55999755859375,293.5,280.73333740234375,290.92999267578125,73038600,0.03851924269165984,10.993316650390625,0
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500,-0.020956118951172036,-6.0333251953125,0
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,47438100,-0.005514295631595512,-1.566680908203125,1
2021-02-05,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,55699800,0.002631883215661463,0.746673583984375,1
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100,0.013044842106937113,3.730010986328125,0
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100,-0.016300455142510474,-4.653350830078125,0
2021-02-10,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,108648300,-0.053982110546516617,-14.879974365234375,1
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400,0.008462878423046197,2.279998779296875,1
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900,0.005479859012751231,1.486663818359375,0
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,59406900,-0.024685864957400334,-6.633331298828125,1
2021-02-17,259.6966552734375,266.61334228515625,254.00332641601562,266.04998779296875,77989500,0.0024209343993348833,0.643310546875,0
2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300,-0.01358555824881115,-3.589996337890625,0
2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900,-0.007751801260508434,-2.02667236328125,0
2021-02-22,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,111809100,-0.08937612559287707,-22.266647338867188,0
2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700,-0.022161184525391956,-5.220001220703125,1
2021-02-24,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789062,110301000,0.059954347975619646,14.393325805664062,0
2021-02-25,242.0500030517578,245.73666381835938,223.52667236328125,227.4066619873047,117071700,-0.08402401628244031,-19.933334350585938,0
2021-02-26,233.3333282470703,235.56666564941406,219.836669921875,225.1666717529297,123267600,-0.009898985904473094,-2.239990234375,1
2021-03-01,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,81408600,0.061615106636751404,14.30999755859375,0
2021-03-02,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,71196600,-0.04554943930628858,-10.663330078125,0
2021-03-03,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,90624000,-0.04963546753524194,-11.080001831054688,0
2021-03-04,218.60000610351562,222.81666564941406,200.0,207.14666748046875,197758500,-0.04984401019282242,-10.586669921875,0
2021-03-05,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,268189500,-0.03853223628041701,-7.8300018310546875,0
2021-03-08,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,155361000,-0.06022747806878096,-11.649993896484375,1
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,202569900,0.17932714140524914,36.86000061035156,0
2021-03-10,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,181817100,-0.008228833280182691,-1.8400115966796875,1
2021-03-11,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,108761700,0.046130766690605556,10.513336181640625,0
2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,100751400,-0.008425900400429927,-1.9566650390625,1
2021-03-15,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,88006800,0.02027649657712341,4.736663818359375,0
2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,96587100,-0.04486533694757771,-10.35333251953125,1
2021-03-17,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,121117500,0.03616869761350537,8.30999755859375,0
2021-03-18,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,99674400,-0.07184055905976201,-16.216659545898438,1
2021-03-19,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,128682000,0.002614584056873359,0.5699920654296875,1
2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,118536600,0.02284097771296026,5.0433349609375,0
2021-03-23,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,91475700,-0.011770465503008509,-2.6133270263671875,0
2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,101385600,-0.04935894253519092,-10.6300048828125,1
2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,117674700,0.015929083234572167,3.3733367919921875,0
2021-03-26,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,101558400,-0.034440713289359076,-7.2266693115234375,0
2021-03-29,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164062,85911000,-0.012065159218404247,-2.47332763671875,1
2021-03-30,200.5833282470703,212.55332946777344,197.00332641601562,211.8733367919922,118297200,0.039029424523405194,8.110000610351562,1
2021-03-31,215.5399932861328,224.0,213.70333862304688,222.64332580566406,100011900,0.04958242699342897,10.769989013671875,0
2021-04-01,229.4566650390625,230.80667114257812,219.80667114257812,220.5833282470703,105895200,-0.00929552576717066,-2.05999755859375,1
2021-04-05,235.90333557128906,236.05332946777344,228.23333740234375,230.35000610351562,125528400,0.043324388497766333,9.766677856445312,1
2021-04-06,230.10000610351562,232.18333435058594,227.1233367919922,230.5399932861328,84815400,0.0008244361718844317,0.1899871826171875,0
2021-04-07,229.0,230.4600067138672,222.6133270263672,223.6566619873047,78928200,-0.03031223705748461,-6.883331298828125,1
2021-04-08,225.7933349609375,229.85000610351562,223.88333129882812,227.93333435058594,71772900,0.018941076007001657,4.27667236328125,0
2021-04-09,225.92333984375,226.99000549316406,223.14332580566406,225.67333984375,64311300,-0.009964638245883383,-2.2599945068359375,1
2021-04-12,228.56666564941406,234.93333435058594,227.3633270263672,233.9933319091797,87407100,0.03620406408291566,8.319992065429688,1
2021-04-13,237.56666564941406,254.3333282470703,236.8866729736328,254.10667419433594,133958400,0.0824615371588125,20.11334228515625,0
2021-04-14,256.8999938964844,260.2633361816406,242.67666625976562,244.07666015625,147052200,-0.04027179907894094,-10.030014038085938,1
2021-04-15,247.6999969482422,247.89666748046875,240.43666076660156,246.28334045410156,83546700,0.009000306677510112,2.2066802978515625,1
2021-04-16,242.88333129882812,249.80332946777344,241.53334045410156,246.5933380126953,83938500,0.001257911412789418,0.30999755859375,0
2021-04-19,239.86666870117188,241.8000030517578,230.60000610351562,238.2100067138672,119058600,-0.034587909254449344,-8.383331298828125,1
2021-04-20,239.13999938964844,245.75,236.89666748046875,239.663330078125,106827000,0.006082481415169929,1.4533233642578125,1
2021-04-21,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,93646500,0.03435484924604316,8.376663208007812,0
2021-04-22,247.1666717529297,251.2566680908203,239.34666442871094,239.89666748046875,106770900,-0.03338171795091616,-8.143325805664062,1
2021-04-23,239.93333435058594,245.7866668701172,238.48666381835938,243.13333129882812,85110000,0.01340170287553078,3.236663818359375,1
2021-04-26,247.0,249.76666259765625,244.20333862304688,246.06666564941406,93115500,0.011992516455123612,2.9333343505859375,0
2021-04-27,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,88311000,-0.046385859854230695,-11.153335571289062,0
2021-04-28,232.1366729736328,236.1666717529297,231.1999969482422,231.46665954589844,66813000,-0.014780794025162398,-3.4466705322265625,0
2021-04-29,233.1699981689453,234.0833282470703,222.8333282470703,225.6666717529297,86536200,-0.02537683713134589,-5.79998779296875,1
2021-04-30,222.52999877929688,238.49000549316406,222.04666137695312,236.47999572753906,122276100,0.04680461290993818,10.813323974609375,0
2021-05-03,234.60000610351562,235.3333282470703,226.8333282470703,228.3000030517578,81129300,-0.035203052789871174,-8.17999267578125,0
2021-05-04,226.31333923339844,227.81666564941406,219.23333740234375,224.53334045410156,89217900,-0.016636360929421883,-3.76666259765625,0
2021-05-05,227.02000427246094,228.43333435058594,222.44667053222656,223.64666748046875,65705700,-0.003956776807325818,-0.8866729736328125,0
2021-05-06,226.9199981689453,227.0066680908203,216.6666717529297,221.17999267578125,83353800,-0.011090612633393284,-2.4666748046875,1
2021-05-07,221.93333435058594,230.0,220.07333374023438,224.1233367919922,70407600,0.013219694470214068,2.9433441162109375,0
2021-05-10,221.63333129882812,221.68333435058594,209.20333862304688,209.67999267578125,94177200,-0.0666139869184463,-14.443344116210938,0
2021-05-11,199.74667358398438,209.03334045410156,198.53334045410156,205.73333740234375,139511700,-0.019001672485714396,-3.9466552734375,0
2021-05-12,200.8300018310547,206.80332946777344,195.58999633789062,196.6300048828125,101470800,-0.04525703659502106,-9.10333251953125,0
2021-05-13,200.51333618164062,202.15333557128906,186.5500030517578,190.56333923339844,132554700,-0.03133918628539079,-6.0666656494140625,1
2021-05-14,194.47000122070312,197.6233367919922,190.15333557128906,196.5800018310547,100112700,0.031084853734470938,6.01666259765625,0
2021-05-17,191.85000610351562,196.57666015625,187.06666564941406,192.27667236328125,97171200,-0.02213414578006038,-4.3033294677734375,1
2021-05-18,189.3333282470703,198.75,187.7933349609375,192.6233367919922,110491800,0.0018013224952045325,0.3466644287109375,0
2021-05-19,184.18333435058594,188.73666381835938,182.32666015625,187.82000732421875,118735200,-0.025252562795766022,-4.8033294677734375,1
2021-05-20,191.6666717529297,196.28334045410156,190.35667419433594,195.5933380126953,92463300,0.040553601408475165,7.7733306884765625,0
2021-05-21,198.70333862304688,198.89332580566406,193.3333282470703,193.6266632080078,78091800,-0.010105809239520404,-1.9666748046875,1
2021-05-24,193.86666870117188,204.82666015625,191.21665954589844,202.14666748046875,103674300,0.04306162202970284,8.520004272460938,0
2021-05-25,202.43666076660156,204.663330078125,198.57000732421875,201.56333923339844,84017700,-0.002889839951081735,-0.5833282470703125,1
2021-05-26,202.52000427246094,208.72332763671875,200.5,206.3766632080078,85917900,0.023599290742317446,4.813323974609375,1
2021-05-27,206.74667358398438,210.3766632080078,205.40333557128906,210.28334045410156,79111800,0.018752900206065234,3.90667724609375,0
2021-05-28,209.5,211.8633270263672,207.4600067138672,208.4066619873047,68211000,-0.008964584890580543,-1.876678466796875,0
2021-06-01,209.26666259765625,211.26666259765625,206.85000610351562,207.96665954589844,54254700,-0.002113500469111133,-0.44000244140625,0
2021-06-02,206.7100067138672,207.7866668701172,199.7133331298828,201.7066650390625,69908400,-0.030563287475861584,-6.2599945068359375,0
2021-06-03,200.60000610351562,201.51666259765625,190.4066619873047,190.94667053222656,90335700,-0.05482031154624073,-10.759994506835938,1
2021-06-04,193.23666381835938,200.20333862304688,192.39999389648438,199.68333435058594,72110700,0.04473860632554917,8.736663818359375,1
2021-06-07,197.27667236328125,203.3333282470703,194.2933349609375,201.7100067138672,67631100,0.010098272085864791,2.02667236328125,0
2021-06-08,207.6699981689453,207.69667053222656,198.5,201.19667053222656,78160200,-0.0025481655598922595,-0.513336181640625,0
2021-06-09,200.72332763671875,203.92999267578125,199.2100067138672,199.5933380126953,49753800,-0.008000903407653626,-1.60333251953125,1
2021-06-10,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,71758800,0.018761400839628444,3.779998779296875,0
2021-06-11,203.41000366210938,204.18666076660156,200.5066680908203,203.29666137695312,48615900,-0.00037708912038201647,-0.0766754150390625,1
2021-06-14,204.07666015625,208.49667358398438,203.05999755859375,205.89666748046875,61272000,0.012708130416930218,2.600006103515625,0
2021-06-15,205.56333923339844,205.59666442871094,199.41000366210938,199.7866668701172,53292300,-0.03012429716067012,-6.1100006103515625,1
2021-06-16,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,66432300,0.009151155788618984,1.836669921875,1
2021-06-17,200.6300048828125,207.1566619873047,200.44667053222656,205.53334045410156,68104200,0.0192069740346885,3.910003662109375,1
2021-06-18,204.4566650390625,209.4499969482422,203.93333435058594,207.77000427246094,73682700,0.010823457790850165,2.236663818359375,0
2021-06-21,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,74438100,-0.003986737073227676,-0.8266754150390625,1
2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,57476700,0.004628256702323586,0.9600067138671875,1
2021-06-23,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,93297600,0.051343820984031875,10.953338623046875,1
2021-06-24,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,137947200,0.03479874196476401,7.75,0
2021-06-25,229.86000061035156,231.27000427246094,222.89999389648438,223.9566650390625,97490100,-0.011763228305736152,-2.6500091552734375,1
2021-06-28,223.8800048828125,231.56666564941406,223.44000244140625,229.57333374023438,64884600,0.02476994196174637,5.616668701171875,0
2021-06-29,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,52143900,-0.011624991064809973,-2.6533355712890625,0
2021-06-30,226.58999633789062,230.93666076660156,226.04666137695312,226.56666564941406,56774700,-0.0015582931945795787,-0.35333251953125,0
2021-07-01,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,55903500,-0.00262225819371756,-0.5933380126953125,1
2021-07-02,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,81163500,0.001444593124038416,0.3266754150390625,0
2021-07-06,227.23666381835938,228.0,217.13333129882812,219.86000061035156,69853500,-0.028870583198134143,-6.44000244140625,0
2021-07-07,221.42333984375,221.89999389648438,212.77333068847656,214.88333129882812,56376000,-0.02289574720602526,-4.9766693115234375,1
2021-07-08,209.4566650390625,218.14332580566406,206.82000732421875,217.60333251953125,68319900,0.01257859403128338,2.720001220703125,1
2021-07-09,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234375,54421500,0.006321812249024031,1.3800048828125,1
2021-07-12,220.73333740234375,229.0800018310547,220.72000122070312,228.56666564941406,77781000,0.042832279170544656,9.583328247070312,0
2021-07-13,228.77333068847656,231.0933380126953,222.10000610351562,222.84666442871094,62898300,-0.02534398967789286,-5.720001220703125,0
2021-07-14,223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,64923600,-0.02293732311171139,-5.0533294677734375,0
2021-07-15,219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,60628800,-0.004263873629526309,-0.926666259765625,0
2021-07-16,218.22666931152344,218.89999389648438,214.06666564941406,214.74000549316406,49113000,-0.009854715165981626,-2.1266632080078125,1
2021-07-19,209.9633331298828,215.73333740234375,207.09666442871094,215.4066619873047,63891300,0.003099673103658058,0.666656494140625,1
2021-07-20,217.3300018310547,220.79666137695312,213.5,220.1666717529297,46461300,0.021857165705963834,4.760009765625,0
2021-07-21,219.8699951171875,221.6199951171875,216.76333618164062,218.42999267578125,41859900,-0.007919294852611359,-1.7366790771484375,0
2021-07-22,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,45317100,-0.00924460786068585,-2.0099945068359375,0
2021-07-23,215.45333862304688,216.26666259765625,212.43333435058594,214.4600067138672,43814700,-0.009097683584931696,-1.959991455078125,1
2021-07-26,216.99000549316406,222.73333740234375,215.70333862304688,219.2066650390625,76009800,0.02189168871378688,4.7466583251953125,0
2021-07-27,221.13333129882812,222.1666717529297,209.0800018310547,214.92666625976562,98439900,-0.019718078031379437,-4.279998779296875,1
2021-07-28,215.6666717529297,218.32333374023438,213.13333129882812,215.66000366210938,48019800,0.0034062276545409947,0.73333740234375,1
2021-07-29,216.59666442871094,227.89666748046875,216.26666259765625,225.78334045410156,91183800,0.04587275846182932,10.123336791992188,1
2021-07-30,223.9199981689453,232.50999450683594,223.0,229.06666564941406,88969200,0.014437208664382839,3.2833251953125,1
2021-08-02,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,100847400,0.03217472594711166,7.4900054931640625,1
2021-08-03,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,64860900,9.862134908657855e-05,0.0233306884765625,1
2021-08-04,237.0,241.63333129882812,236.30999755859375,236.97332763671875,51007800,0.001661168327351945,0.3933258056640625,1
2021-08-05,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,38758800,0.005205072568156722,1.2366790771484375,0
2021-08-06,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,46869000,-0.021971130346089583,-5.176666259765625,1
2021-08-09,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,44145900,0.02075293960905606,4.88665771484375,0
2021-08-10,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,40296900,-0.005295892009324611,-1.2566680908203125,0
2021-08-11,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,29401800,-0.003061037245157465,-0.72332763671875,1
2021-08-12,235.44667053222656,240.93333435058594,233.13333129882812,240.75,52377300,0.020181504916966016,4.80999755859375,0
2021-08-13,241.23666381835938,243.3000030517578,238.1133270263672,239.05667114257812,50194500,-0.0070584091033222005,-1.693328857421875,0
2021-08-16,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200,-0.04418754471286682,-10.333343505859375,0
2021-08-17,224.22000122070312,224.86000061035156,216.27999877929688,221.90333557128906,71163900,-0.03027123516946714,-6.8199920654296875,1
2021-08-18,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200,0.03437259258571844,7.7599945068359375,0
2021-08-19,226.07000732421875,228.85000610351562,222.52999877929688,224.49000549316406,42940500,-0.022783267048393844,-5.1733245849609375,1
2021-08-20,227.61666870117188,230.7100067138672,224.56666564941406,226.75332641601562,44525700,0.010031571629142592,2.2633209228515625,1
2021-08-23,228.47999572753906,237.3766632080078,226.9166717529297,235.43333435058594,60794700,0.03756503320848795,8.680007934570312,1
2021-08-24,236.89332580566406,238.4066619873047,234.2133331298828,236.163330078125,39249300,0.0030958501857263057,0.7299957275390625,1
2021-08-25,235.67666625976562,238.99000549316406,234.6666717529297,237.06666564941406,37936800,0.0038177489873267093,0.9033355712890625,0
2021-08-26,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900,-0.014217568331421088,-3.3466644287109375,1
2021-08-27,235.0,238.3333282470703,234.03334045410156,237.30667114257812,41501400,0.015229452832627683,3.586669921875,1
2021-08-30,238.24000549316406,243.6666717529297,237.57666015625,243.6366729736328,55812600,0.026324794631827943,6.3300018310546875,1
2021-08-31,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,62566200,0.0065592749200010505,1.60333251953125,0
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,-0.002217981262751364,-0.5433349609375,0
2021-09-02,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,38331900,-0.00231847373209337,-0.5666656494140625,1
2021-09-03,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,45738300,0.0016098361025145228,0.3933258056640625,1
2021-09-07,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,60119400,0.026035942688487673,6.4499969482421875,1
2021-09-08,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,56379000,0.0012609548743898497,0.3166656494140625,1
2021-09-09,251.1366729736328,254.03334045410156,250.5433349609375,251.6199951171875,42233100,0.001312369553312357,0.3300018310546875,0
2021-09-10,253.1999969482422,254.20333862304688,244.83999633789062,245.42333984375,45552600,-0.024935356375548032,-6.1966552734375,1
2021-09-13,246.73666381835938,248.25999450683594,236.28334045410156,247.6666717529297,68857500,0.009099139444443169,2.2433319091796875,1
2021-09-14,247.52333068847656,251.49000549316406,245.46665954589844,248.163330078125,55574700,0.002003341828722264,0.4966583251953125,1
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,46073100,0.015117058319369686,3.779998779296875,1
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,41770200,0.0015335851645735571,0.3866729736328125,1
2021-09-17,252.38333129882812,253.67999267578125,250.0,253.163330078125,84612600,0.0032970919669145526,0.8333282470703125,0
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,74273100,-0.03936976129858423,-9.773330688476562,1
2021-09-21,244.92999267578125,248.24667358398438,243.47999572753906,246.4600067138672,48992100,0.012534643183807646,3.07000732421875,1
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,45378900,0.01684451236014587,4.1866607666015625,1
2021-09-23,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,35842500,0.002258262820491851,0.5666656494140625,1
2021-09-24,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,64119000,0.027160841972020323,6.9166717529296875,1
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,84212100,0.021677401377557137,5.65667724609375,0
2021-09-28,262.3999938964844,265.21331787109375,255.39332580566406,259.1866760253906,76144200,-0.017592195347548873,-4.600006103515625,1
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,62828700,0.0048111864344248965,1.25,0
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,53868000,-0.0074897880450971975,-1.943328857421875,0
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,51094200,-0.00033534501293734615,-0.086669921875,1
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,91449900,0.008106673348889567,2.10333251953125,0
